game_id,commence_time,in_play,bookmaker,last_update,home_team,away_team,market,label,description,price,point
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_threes,Over,Derrick White,120,3.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_threes,Under,Derrick White,-154,3.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_threes,Over,Jrue Holiday,-132,1.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_threes,Under,Jrue Holiday,104,1.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_threes,Over,Al Horford,-180,1.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_threes,Under,Al Horford,140,1.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_threes,Over,Jayson Tatum,-115,3.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_threes,Under,Jayson Tatum,-111,3.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_threes,Over,Jaylen Brown,114,2.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_threes,Under,Jaylen Brown,-146,2.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_threes,Over,Ochai Agbaji,120,1.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_threes,Under,Ochai Agbaji,-154,1.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_triple_double,Yes,Scottie Barnes,900,
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_triple_double,Yes,Jayson Tatum,2000,
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,DraftKings,12/31/2024,Boston Celtics,Toronto Raptors,player_assists,Over,Scottie Barnes,-115,6.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,DraftKings,12/31/2024,Boston Celtics,Toronto Raptors,player_assists,Under,Scottie Barnes,-115,6.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,DraftKings,12/31/2024,Boston Celtics,Toronto Raptors,player_assists,Under,Jayson Tatum,124,4.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,DraftKings,12/31/2024,Boston Celtics,Toronto Raptors,player_assists,Over,Jayson Tatum,-160,4.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,DraftKings,12/31/2024,Boston Celtics,Toronto Raptors,player_assists,Over,Derrick White,100,4.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,DraftKings,12/31/2024,Boston Celtics,Toronto Raptors,player_assists,Under,Derrick White,-130,4.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,DraftKings,12/31/2024,Boston Celtics,Toronto Raptors,player_assists,Under,Jaylen Brown,-140,4.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,DraftKings,12/31/2024,Boston Celtics,Toronto Raptors,player_assists,Over,Jaylen Brown,110,4.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,DraftKings,12/31/2024,Boston Celtics,Toronto Raptors,player_assists,Under,Payton Pritchard,110,3.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,DraftKings,12/31/2024,Boston Celtics,Toronto Raptors,player_assists,Over,Payton Pritchard,-140,3.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,DraftKings,12/31/2024,Boston Celtics,Toronto Raptors,player_assists,Over,Jrue Holiday,105,3.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,DraftKings,12/31/2024,Boston Celtics,Toronto Raptors,player_assists,Under,Jrue Holiday,-135,3.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,DraftKings,12/31/2024,Boston Celtics,Toronto Raptors,player_assists,Over,Jakob Poeltl,130,2.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,DraftKings,12/31/2024,Boston Celtics,Toronto Raptors,player_assists,Under,Jakob Poeltl,-166,2.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,DraftKings,12/31/2024,Boston Celtics,Toronto Raptors,player_assists,Over,Al Horford,-175,1.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,DraftKings,12/31/2024,Boston Celtics,Toronto Raptors,player_assists,Under,Al Horford,135,1.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,DraftKings,12/31/2024,Boston Celtics,Toronto Raptors,player_blocks,Under,Derrick White,175,0.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,DraftKings,12/31/2024,Boston Celtics,Toronto Raptors,player_blocks,Over,Derrick White,-230,0.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,DraftKings,12/31/2024,Boston Celtics,Toronto Raptors,player_blocks,Under,Jayson Tatum,-166,0.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,DraftKings,12/31/2024,Boston Celtics,Toronto Raptors,player_blocks,Over,Jayson Tatum,130,0.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,DraftKings,12/31/2024,Boston Celtics,Toronto Raptors,player_blocks,Under,Jaylen Brown,-250,0.5
